,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,8878100,11530,770,254,2,KTST
5.0/F中層A,5.0,中層,A,9090620,11806,770,245,2,KTST
8.0/F高層A,8.0,高層,A,9311610,12093,770,242,2,KTST
2.0/F低層B,2.0,低層,B,7695135,10059,765,188,2,KTST
5.0/F中層B,5.0,中層,B,7897860,10324,765,196,2,KTST
8.0/F高層B,8.0,高層,B,8099055,10587,765,198,2,KTST
2.0/F低層C,2.0,低層,C,7262640,11528,630,228,3,KTST
5.0/F中層C,5.0,中層,C,7439670,11809,630,229,3,KTST
8.0/F高層C,8.0,高層,C,7628040,12108,630,223,3,KTST
2.0/F低層D,2.0,低層,D,7555590,11993,630,137,2,KTST
5.0/F中層D,5.0,中層,D,7740810,12287,630,137,2,KTST
8.0/F高層D,8.0,高層,D,7927920,12584,630,135,2,KTST
