,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,4535409,21293,213,328,3,KTST
10.0/F中層A,10.0,中層,A,4726683,22191,213,322,3,KTST
13.0/F高層A,13.0,高層,A,4944795,23215,213,393,4,KTST
7.0/F低層B,7.0,低層,B,4277704,21496,199,414,3,KTST
10.0/F中層B,10.0,中層,B,4336409,21791,199,383,3,KTST
13.0/F高層B,13.0,高層,B,4580383,23017,199,369,3,KTST
7.0/F低層C,7.0,低層,C,5025944,25256,199,366,3,KTST
10.0/F中層C,10.0,中層,C,5313300,26700,199,359,3,KTST
13.0/F高層C,13.0,高層,C,5607024,28176,199,345,3,KTST
7.0/F低層D,7.0,低層,D,4507293,21161,213,366,3,KTST
10.0/F中層D,10.0,中層,D,4730304,22208,213,337,3,KTST
13.0/F高層D,13.0,高層,D,4992081,23437,213,327,3,KTST
