,104,113,115,16,25,36,45,53,55,61,66,74,76,82,83,84,92,93,95,96
3.0,746,746,720,753,720,720,720,778,739,758,720,746,753,720,778,778,750,778,739,753
6.0,746,746,720,753,720,720,720,778,739,758,720,746,753,720,778,778,750,778,739,753
9.0,746,746,720,753,720,720,720,778,739,758,720,746,753,720,778,778,750,778,739,753
