,1,10,2,3,4,5,6,8,9
3.0,7641316,7132196,6237585,6745725,6669669,7132196,7742636,6743100,6669669
8.0,7971500,7447422,6510155,7039200,6958752,7307260,8084144,7035000,6958752
13.0,8311220,7763202,6783695,7332675,7247835,7763202,8426844,7327425,7247835
