,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
8.0,3322374,3222477,3282543,4131774,4001353,4120428,4756136,4714420,5240720,5225695,4108770,3888954,3295323,4156367,4156367,4738349,4569103,5225695,5225695,4090452
20.0,3420408,3329884,3387972,4267560,4220451,4279275,4936980,4920930,5432103,5461287,4256166,3992384,3419772,4305319,4305319,4920930,4731342,5432103,5461287,4221344
32.0,3526654,3436979,3496059,4358613,4412082,4419324,5063090,5045600,5603442,5633173,4327459,4001184,3529819,4363944,4363944,5078220,4826180,5603442,5580630,4310619
