,A,B,C,D,E,F,G,H
6.0,6316413,5997681,5518539,6304677,8496870,6118634,6001417,7526808
16.0,6574605,6335322,5857581,6500277,8840340,6380154,6304500,7892748
26.0,6888543,6517919,6182613,6695388,8477610,6684638,6450204,8279232
