,A,B,C,D,E,F,G,H,J,K
7.0,10786,10650,10786,10786,11343,10561,10786,10786,11090,10962
18.0,11338,11186,11338,11337,11953,11051,11338,11338,11477,11514
29.0,11899,11730,11899,11898,12572,11554,11899,11899,12014,12076
