,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,9598704,14928,643,330,3,NTM
28.0/F中層A,28.0,中層,A,10049226,15653,642,411,4,NTM
42.0/F高層A,42.0,高層,A,10547418,16429,642,347,3,NTM
15.0/F低層B,15.0,低層,B,7109130,14658,485,350,3,NTM
28.0/F中層B,28.0,中層,B,7742055,15963,485,343,3,NTM
42.0/F高層B,42.0,高層,B,8205715,16919,485,322,3,NTM
15.0/F低層C,15.0,低層,C,7521865,15509,485,377,3,NTM
28.0/F中層C,28.0,中層,C,7474820,15412,485,405,3,NTM
42.0/F高層C,42.0,高層,C,7780855,16043,485,391,3,NTM
15.0/F低層D,15.0,低層,D,9343433,14531,643,363,3,NTM
28.0/F中層D,28.0,中層,D,10089672,15716,642,433,3,NTM
42.0/F高層D,42.0,高層,D,10195602,15881,642,359,3,NTM
15.0/F低層E,15.0,低層,E,7088378,14986,473,323,3,NTM
28.0/F中層E,28.0,中層,E,7268328,15399,472,377,3,NTM
42.0/F高層E,42.0,高層,E,7589760,16080,472,401,3,NTM
15.0/F低層F,15.0,低層,F,5866917,15729,373,357,4,NTM
28.0/F中層F,28.0,中層,F,6106380,16415,372,328,3,NTM
42.0/F高層F,42.0,高層,F,6559476,17633,372,402,3,NTM
15.0/F低層G,15.0,低層,G,7393764,15308,483,356,3,NTM
28.0/F中層G,28.0,中層,G,7785960,16120,483,358,3,NTM
42.0/F高層G,42.0,高層,G,8278137,17139,483,363,3,NTM
15.0/F低層H,15.0,低層,H,7320590,15094,485,328,3,NTM
28.0/F中層H,28.0,中層,H,7627595,15727,485,336,3,NTM
42.0/F高層H,42.0,高層,H,8015595,16527,485,392,4,NTM
15.0/F低層J,15.0,低層,J,9460459,14713,643,393,4,NTM
28.0/F中層J,28.0,中層,J,10023546,15613,642,405,3,NTM
42.0/F高層J,42.0,高層,J,10580160,16480,642,370,3,NTM
15.0/F低層K,15.0,低層,K,7432722,15714,473,368,3,NTM
28.0/F中層K,28.0,中層,K,7884288,16704,472,364,3,NTM
42.0/F高層K,42.0,高層,K,8296816,17578,472,340,3,NTM
