,1,10,11,12,2,3,4,5,6,7,8,9
8.0,490,425,445,470,710,480,475,465,445,465,470,450
15.0,490,425,445,470,710,480,475,465,445,465,470,450
22.0,490,425,445,470,710,480,475,465,445,465,470,450
