,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,4955520,11136,445,339,3,KKT
12.0/F中層1,12.0,中層,1,5372930,12074,445,331,3,KKT
18.0/F高層1,18.0,高層,1,5639485,12673,445,404,4,KKT
5.0/F低層2,5.0,低層,2,5418000,12040,450,316,4,KKT
12.0/F中層2,12.0,中層,2,5616000,12480,450,342,4,KKT
18.0/F高層2,18.0,高層,2,4888800,10864,450,222,2,KKT
5.0/F低層3,5.0,低層,3,4917480,11436,430,344,3,KKT
12.0/F中層3,12.0,中層,3,5114420,11894,430,351,3,KKT
18.0/F高層3,18.0,高層,3,5362960,12472,430,401,3,KKT
5.0/F低層4,5.0,低層,4,5299320,12324,430,360,4,KKT
12.0/F中層4,12.0,中層,4,5492390,12773,430,377,4,KKT
18.0/F高層4,18.0,高層,4,5662240,13168,430,366,4,KKT
5.0/F低層5,5.0,低層,5,5221920,12144,430,323,4,KKT
12.0/F中層5,12.0,中層,5,5412840,12588,430,349,4,KKT
18.0/F高層5,18.0,高層,5,5580110,12977,430,349,4,KKT
5.0/F低層6,5.0,低層,6,5150970,11979,430,384,4,KKT
12.0/F中層6,12.0,中層,6,5304050,12335,430,326,3,KKT
18.0/F高層6,18.0,高層,6,5488090,12763,430,336,3,KKT
