,A,B,C,D,E,F,G,H
5.0,4076925,4453185,4734506,4959752,3665709,4290675,4351392,4830479
8.0,4133025,4540317,4846044,5058704,3592413,4375700,4438044,4679541
11.0,4238425,4627449,4896320,3007372,3662367,4459300,4411813,5019383
