,subjFloor,floorLv,unitNo,price,npsf,nfa
13.0/F低層A,13.0,低層,A,10760736,15008,717
26.0/F中層A,26.0,中層,A,11622570,16210,717
38.0/F高層A,38.0,高層,A,12018354,16762,717
13.0/F低層B,13.0,低層,B,8291451,16683,497
26.0/F中層B,26.0,中層,B,8647800,17400,497
38.0/F高層B,38.0,高層,B,8774038,17654,497
13.0/F低層C,13.0,低層,C,8898820,14956,595
26.0/F中層C,26.0,中層,C,9427180,15844,595
38.0/F高層C,38.0,高層,C,10134040,17032,595
13.0/F低層D,13.0,低層,D,7522695,15705,479
26.0/F中層D,26.0,中層,D,7915954,16526,479
38.0/F高層D,38.0,高層,D,8342264,17416,479
13.0/F低層E,13.0,低層,E,7443894,15573,478
26.0/F中層E,26.0,中層,E,7984034,16703,478
38.0/F高層E,38.0,高層,E,8238808,17236,478
13.0/F低層F,13.0,低層,F,9218456,14248,647
26.0/F中層F,26.0,中層,F,9724410,15030,647
38.0/F高層F,38.0,高層,F,10399878,16074,647
13.0/F低層G,13.0,低層,G,12050830,15430,781
26.0/F中層G,26.0,中層,G,12953666,16586,781
38.0/F高層G,38.0,高層,G,13590962,17402,781
13.0/F低層H,13.0,低層,H,11184502,15491,722
26.0/F中層H,26.0,中層,H,11852352,16416,722
38.0/F高層H,38.0,高層,H,11918776,16508,722
