,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8234,8783,8893,8979,8933,9048,8892,8286,8975,8345,8828,8979,9038,9036,8267,8219
20.0,8435,9151,9331,9295,9342,9179,9321,8533,9406,8572,9554,9276,9715,9484,8491,8515
32.0,8947,9695,9920,9881,9868,10246,10306,9594,9832,9051,10146,9862,10306,10205,9586,9586
