,12,16,17,21,3,5,9
5.0,3532927,3532927,3706380,3744895,3495726,3532927,3608028
10.0,3613546,3613546,3789791,3840390,3575520,3613546,3688914
18.0,3742676,3742676,3922411,3979195,3703518,3742676,3821406
