,A,B,C,D,E,F,G,H,J,K
8.0,5528096,4024710,4044544,3967898,2995881,3342020,4020272,4032112,3329174,3053204
19.0,5803968,4240425,4262992,4181276,3161385,3524488,4236944,4248192,3510888,3223880
30.0,6079248,4450821,4469600,4388824,3321717,3701148,4449472,4458944,3686818,3394556
