,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,4994110,12034,415,378,4,NKC
17.0/F中層A,17.0,中層,A,5177125,12475,415,384,4,NKC
25.0/F高層A,25.0,高層,A,5673880,13672,415,358,4,NKC
9.0/F低層B,9.0,低層,B,5970410,12703,470,348,4,NKC
17.0/F中層B,17.0,中層,B,6315860,13438,470,350,4,NKC
25.0/F高層B,25.0,高層,B,6526890,13887,470,318,4,NKC
9.0/F低層C,9.0,低層,C,6117520,13016,470,374,4,NKC
17.0/F中層C,17.0,中層,C,6331370,13471,470,364,4,NKC
25.0/F高層C,25.0,高層,C,6542870,13921,470,326,4,NKC
9.0/F低層D,9.0,低層,D,4844280,12264,395,356,4,NKC
17.0/F中層D,17.0,中層,D,5128680,12984,395,347,4,NKC
25.0/F高層D,25.0,高層,D,5246390,13282,395,334,4,NKC
9.0/F低層E,9.0,低層,E,5015710,12698,395,382,4,NKC
17.0/F中層E,17.0,中層,E,5204520,13176,395,376,4,NKC
25.0/F高層E,25.0,高層,E,5376740,13612,395,341,4,NKC
9.0/F低層F,9.0,低層,F,5924820,12606,470,307,4,NKC
17.0/F中層F,17.0,中層,F,6287190,13377,470,307,4,NKC
25.0/F高層F,25.0,高層,F,6497750,13825,470,279,4,NKC
9.0/F低層G,9.0,低層,G,5924820,12606,470,307,4,NKC
17.0/F中層G,17.0,中層,G,6287190,13377,470,307,4,NKC
25.0/F高層G,25.0,高層,G,6497750,13825,470,279,4,NKC
9.0/F低層H,9.0,低層,H,5041420,12148,415,351,4,NKC
17.0/F中層H,17.0,中層,H,5537760,13344,415,352,4,NKC
25.0/F高層H,25.0,高層,H,5620345,13543,415,323,3,NKC
