,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,3856578,18106,213,345,4,NST
14.0/F中層1,14.0,中層,1,3911106,18362,213,351,4,NST
23.0/F高層1,23.0,高層,1,3980757,18689,213,346,4,NST
5.0/F低層2,5.0,低層,2,4200636,15972,263,325,3,NST
14.0/F中層2,14.0,中層,2,4719535,17945,263,332,3,NST
23.0/F高層2,23.0,高層,2,4452327,16929,263,358,4,NST
5.0/F低層3,5.0,低層,3,4495244,16406,274,324,3,NST
14.0/F中層3,14.0,中層,3,4360162,15913,274,372,4,NST
23.0/F高層3,23.0,高層,3,4618544,16856,274,367,4,NST
5.0/F低層4,5.0,低層,4,3856578,18106,213,345,4,NST
14.0/F中層4,14.0,中層,4,3914088,18376,213,352,4,NST
23.0/F高層4,23.0,高層,4,4095351,19227,213,368,4,NST
5.0/F低層5,5.0,低層,5,3856578,18106,213,345,4,NST
14.0/F中層5,14.0,中層,5,3901947,18319,213,352,4,NST
23.0/F高層5,23.0,高層,5,4076160,18528,220,347,4,NST
5.0/F低層6,5.0,低層,6,4292660,15115,284,353,4,NST
14.0/F中層6,14.0,中層,6,4466752,15728,284,377,4,NST
23.0/F高層6,23.0,高層,6,4726612,16643,284,367,4,NST
5.0/F低層7,5.0,低層,7,4292660,15115,284,353,4,NST
14.0/F中層7,14.0,中層,7,4466752,15728,284,377,4,NST
23.0/F高層7,23.0,高層,7,4726612,16643,284,367,4,NST
5.0/F低層8,5.0,低層,8,3862329,18133,213,329,3,NST
14.0/F中層8,14.0,中層,8,3888102,18254,213,362,4,NST
23.0/F高層8,23.0,高層,8,3940074,18498,213,359,4,NST
5.0/F低層C1,5.0,低層,C1,3974154,18658,213,337,3,NST
14.0/F中層C1,14.0,中層,C1,3992685,18745,213,342,3,NST
23.0/F高層C1,23.0,高層,C1,3972663,18651,213,334,3,NST
5.0/F低層C2,5.0,低層,C2,4497563,17101,263,322,3,NST
14.0/F中層C2,14.0,中層,C2,4549637,17299,263,331,3,NST
23.0/F高層C2,23.0,高層,C2,4586983,17441,263,401,4,NST
5.0/F低層C3,5.0,低層,C3,4165348,15202,274,335,3,NST
14.0/F中層C3,14.0,中層,C3,4335228,15822,274,375,3,NST
23.0/F高層C3,23.0,高層,C3,4508122,16453,274,433,3,NST
5.0/F低層C4,5.0,低層,C4,3766053,17681,213,358,3,NST
14.0/F中層C4,14.0,中層,C4,3923247,18419,213,410,3,NST
23.0/F高層C4,23.0,高層,C4,4016115,18855,213,347,3,NST
5.0/F低層C5,5.0,低層,C5,3839325,18025,213,404,4,NST
14.0/F中層C5,14.0,中層,C5,3979905,18685,213,331,3,NST
23.0/F高層C5,23.0,高層,C5,4042740,18980,213,326,3,NST
5.0/F低層C6,5.0,低層,C6,4625792,16288,284,385,3,NST
14.0/F中層C6,14.0,中層,C6,4799032,16898,284,411,3,NST
23.0/F高層C6,23.0,高層,C6,4744788,16707,284,398,3,NST
5.0/F低層C7,5.0,低層,C7,4220240,14860,284,359,3,NST
14.0/F中層C7,14.0,中層,C7,4388936,15454,284,377,3,NST
23.0/F高層C7,23.0,高層,C7,4454824,15686,284,349,3,NST
5.0/F低層C8,5.0,低層,C8,3828462,17974,213,343,3,NST
14.0/F中層C8,14.0,中層,C8,3974580,18660,213,360,3,NST
23.0/F高層C8,23.0,高層,C8,4052112,19024,213,368,3,NST
