,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,,,,,,HSW
6.0/F中層A,6.0,中層,A,,,,,,HSW
9.0/F高層A,9.0,高層,A,,,,,,HSW
4.0/F低層B,4.0,低層,B,,,,,,HSW
6.0/F中層B,6.0,中層,B,,,,,,HSW
9.0/F高層B,9.0,高層,B,,,,,,HSW
4.0/F低層C,4.0,低層,C,,,,,,HSW
6.0/F中層C,6.0,中層,C,,,,,,HSW
9.0/F高層C,9.0,高層,C,,,,,,HSW
4.0/F低層D,4.0,低層,D,6915088,18791,368,252,2,HSW
6.0/F中層D,6.0,中層,D,7172320,19490,368,105,1,HSW
9.0/F高層D,9.0,高層,D,7313632,19874,368,104,1,HSW
4.0/F低層DE,4.0,低層,DE,,,,,,HSW
6.0/F中層DE,6.0,中層,DE,,,,,,HSW
9.0/F高層DE,9.0,高層,DE,,,,,,HSW
4.0/F低層E,4.0,低層,E,6803335,17671,385,150,1,HSW
6.0/F中層E,6.0,中層,E,,,,,,HSW
9.0/F高層E,9.0,高層,E,,,,,,HSW
4.0/F低層F,4.0,低層,F,,,,,,HSW
6.0/F中層F,6.0,中層,F,,,,,,HSW
9.0/F高層F,9.0,高層,F,,,,,,HSW
4.0/F低層G,4.0,低層,G,,,,,,HSW
6.0/F中層G,6.0,中層,G,,,,,,HSW
9.0/F高層G,9.0,高層,G,,,,,,HSW
4.0/F低層H,4.0,低層,H,7425136,20177,368,91,1,HSW
6.0/F中層H,6.0,中層,H,7521184,20438,368,88,1,HSW
9.0/F高層H,9.0,高層,H,7665808,20831,368,84,1,HSW
