,1,10,2,3,4,5,6,7,8,9
4.0,5569173,4908223,5091982,5183073,5569173,5284922,5398800,4747131,4390608,4772118
8.0,5636670,4959053,5626290,5231583,5636670,5340952,5455560,4383279,4321728,3844983
12.0,5491842,5006364,5686500,5170725,5697015,5391379,4230138,6071616,3992811,3889215
