,A,B,C,D,E,F,G,H
16.0,15761,15821,16297,16121,16223,15708,15899,15453
32.0,16018,16581,16813,14646,17520,17400,17818,14966
49.0,17422,19169,17600,16445,18756,17666,17304,16943
