,A,B,C,D,E,F,G,H,J,K
6.0,12564,13132,12308,12801,13656,13522,12693,13592,12885,11603
16.0,12867,13826,12925,13109,14273,13390,12282,14069,13389,12221
23.0,12893,14384,13087,13417,14741,14186,12799,14279,13791,12595
