,A,B,C,D,E,F,G,H,J,K
7.0,6069776,6012243,6042544,5976916,4487141,5000688,6087536,6069776,5032562,4526793
18.0,6383536,6315426,6355712,6286489,4720743,5263016,6390640,6383536,5303446,4773325
29.0,6726304,6649932,6694928,6624629,4976757,5550512,6736960,6726304,5598430,5040976
