,1,2,3,4,5,6,7,8
6.0,5583364,4716177,4881336,4691040,4775865,4397820,4846164,4974430
14.0,5173408,4939189,5010096,4815885,4900710,4396044,4907797,5096410
21.0,5280470,4457606,4662888,4651455,5011200,4502604,5032787,5221065
