,A,B,C,D,E,F,G,H,J,K
6.0,7157,7864,7530,7514,8029,6077,7528,7528,7528,8029
14.0,7362,8117,7746,7771,8287,7771,7771,7771,7771,8287
23.0,7623,8403,7979,8044,8579,8044,8044,8044,8044,8579
