,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,9571,9541,9894,9560,9603,9521,9521,9804,9626,9620,9104,9711,9417,9533,9711,9908
20.0,10206,9905,10301,10164,9919,10040,10040,10198,10116,10015,9687,10171,9895,9914,10211,10546
32.0,11023,10214,11437,10864,10926,10776,10775,11037,10942,10807,10928,11079,10733,10838,10926,11204
