,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,5290794,13194,401
18.0/F中層1,18.0,中層,1,5545028,13828,401
29.0/F高層1,29.0,高層,1,5614401,14001,401
7.0/F低層10,7.0,低層,10,6667944,12036,554
18.0/F中層10,18.0,中層,10,6966550,12575,554
29.0/F高層10,29.0,高層,10,6738856,12164,554
7.0/F低層2,7.0,低層,2,7224645,11201,645
18.0/F中層2,18.0,中層,2,7368480,11424,645
29.0/F高層2,29.0,高層,2,7509735,11643,645
7.0/F低層3,7.0,低層,3,4805584,11984,401
18.0/F中層3,18.0,中層,3,4950345,12345,401
29.0/F高層3,29.0,高層,3,5802069,14469,401
7.0/F低層4,7.0,低層,4,6698968,12092,554
18.0/F中層4,18.0,中層,4,6616976,11944,554
29.0/F高層4,29.0,高層,4,6859628,12382,554
7.0/F低層5,7.0,低層,5,6622516,11954,554
18.0/F中層5,18.0,中層,5,6900070,12455,554
29.0/F高層5,29.0,高層,5,6715588,12122,554
7.0/F低層6,7.0,低層,6,5345330,13330,401
18.0/F中層6,18.0,中層,6,5516156,13756,401
29.0/F高層6,29.0,高層,6,5646481,14081,401
7.0/F低層7,7.0,低層,7,7602615,11787,645
18.0/F中層7,18.0,中層,7,7856745,12181,645
29.0/F高層7,29.0,高層,7,7631640,11832,645
7.0/F低層8,7.0,低層,8,5218614,13014,401
18.0/F中層8,18.0,中層,8,5494903,13703,401
29.0/F高層8,29.0,高層,8,5618010,14010,401
7.0/F低層9,7.0,低層,9,6667944,12036,554
18.0/F中層9,18.0,中層,9,6966550,12575,554
29.0/F高層9,29.0,高層,9,6738856,12164,554
