,A,B,C,D,E,F,G,H
9.0,11328,11357,9467,9914,11638,12256,12003,11692
21.0,11506,11807,10163,10216,12367,12033,11834,11564
33.0,11737,11945,10834,10561,12824,12371,12300,11765
