,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
3.0/F低層F.P.,3.0,低層,F.P.,5542485,8385,661,128,1,HSW,408 DES VOEUX RD W|408 德輔道西
6.0/F中層F.P.,6.0,中層,F.P.,5654194,8554,661,133,1,HSW,408 DES VOEUX RD W|408 德輔道西
8.0/F高層F.P.,8.0,高層,F.P.,5728226,8666,661,133,1,HSW,408 DES VOEUX RD W|408 德輔道西
