,A,B,C,D,E,F,G,H,J,K
7.0,12851,12538,11853,12767,12764,12476,11712,12517,11604,12487
18.0,13491,13160,13194,13361,13455,12316,12486,13181,12350,12313
28.0,13902,13716,13762,13761,14020,12846,12672,13680,12840,12836
