,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,5289315,18559,285
18.0/F中層A,18.0,中層,A,5513325,19345,285
27.0/F高層A,27.0,高層,A,5715390,20054,285
8.0/F低層B,8.0,低層,B,5098365,17889,285
18.0/F中層B,18.0,中層,B,5262240,18464,285
27.0/F高層B,27.0,高層,B,5609940,19684,285
8.0/F低層C,8.0,低層,C,5065745,16609,305
18.0/F中層C,18.0,中層,C,5271620,17284,305
27.0/F高層C,27.0,高層,C,5360680,17576,305
8.0/F低層D,8.0,低層,D,5244170,17194,305
18.0/F中層D,18.0,中層,D,5458890,17898,305
27.0/F高層D,27.0,高層,D,5453400,17880,305
8.0/F低層E,8.0,低層,E,5040225,17685,285
18.0/F中層E,18.0,中層,E,5132565,18009,285
27.0/F高層E,27.0,高層,E,5430390,19054,285
8.0/F低層F,8.0,低層,F,5062170,17762,285
18.0/F中層F,18.0,中層,F,5185860,18196,285
27.0/F高層F,27.0,高層,F,5234025,18365,285
8.0/F低層G,8.0,低層,G,4851635,15907,305
18.0/F中層G,18.0,中層,G,5009015,16423,305
27.0/F高層G,27.0,高層,G,5176155,16971,305
8.0/F低層H,8.0,低層,H,5251490,17218,305
18.0/F中層H,18.0,中層,H,5428390,17798,305
27.0/F高層H,27.0,高層,H,5614135,18407,305
