,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層10,8.0,低層,10,2165184,6048,358
16.0/F中層10,16.0,中層,10,2261844,6318,358
24.0/F高層10,24.0,高層,10,2333802,6519,358
8.0/F低層11,8.0,低層,11,2359560,5565,424
16.0/F中層11,16.0,中層,11,2531280,5970,424
24.0/F高層11,24.0,高層,11,2611416,6159,424
8.0/F低層12,8.0,低層,12,2295198,5426,423
16.0/F中層12,16.0,中層,12,2406870,5690,423
24.0/F高層12,24.0,高層,12,2472012,5844,423
8.0/F低層13,8.0,低層,13,2351880,5560,423
16.0/F中層13,16.0,中層,13,2512197,5939,423
24.0/F高層13,24.0,高層,13,2591721,6127,423
8.0/F低層15,8.0,低層,15,2646084,5559,476
16.0/F中層15,16.0,中層,15,2742236,5761,476
24.0/F高層15,24.0,高層,15,2778412,5837,476
8.0/F低層19,8.0,低層,19,2354418,5566,423
16.0/F中層19,16.0,中層,19,2525310,5970,423
24.0/F高層19,24.0,高層,19,2605257,6159,423
8.0/F低層27,8.0,低層,27,2362032,5584,423
16.0/F中層27,16.0,中層,27,2521926,5962,423
24.0/F高層27,24.0,高層,27,2601450,6150,423
8.0/F低層29,8.0,低層,29,2600853,5871,443
16.0/F中層29,16.0,中層,29,2693883,6081,443
24.0/F高層29,24.0,高層,29,2741727,6189,443
8.0/F低層5,8.0,低層,5,2354418,5566,423
16.0/F中層5,16.0,中層,5,2525310,5970,423
24.0/F高層5,24.0,高層,5,2605257,6159,423
