,A,B,C,D,E,F,G,H
8.0,12931,13244,12777,13495,12968,12886,12888,13230
17.0,14006,13661,13231,14063,13510,12962,13242,13663
26.0,13662,13429,12328,14011,13668,13078,13691,14011
