,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,3474144,12063,288
8.0/F中層A,8.0,中層,A,3516192,12209,288
11.0/F高層A,11.0,高層,A,3621600,12575,288
5.0/F低層B,5.0,低層,B,3619872,12569,288
8.0/F中層B,8.0,中層,B,3692448,12821,288
11.0/F高層B,11.0,高層,B,3783456,13137,288
5.0/F低層C,5.0,低層,C,3012720,12553,240
8.0/F中層C,8.0,中層,C,3072480,12802,240
11.0/F高層C,11.0,高層,C,3142320,13093,240
5.0/F低層D,5.0,低層,D,3143700,12475,252
8.0/F中層D,8.0,中層,D,3580800,14920,240
11.0/F高層D,11.0,高層,D,3142320,13093,240
5.0/F低層F,5.0,低層,F,3562500,11875,300
8.0/F中層F,8.0,中層,F,3632700,12109,300
11.0/F高層F,11.0,高層,F,3709200,12364,300
