,A,B,C,D,E,F,G
15.0,7653000,9105017,8318094,13826277,11527677,9381900,7454000
32.0,7797500,9622554,8823564,14164065,12218769,10197000,7828500
50.0,8207500,10241041,8896172,15050332,12929544,10681440,8038000
