,A,B,C,D,E,F,G,H,J,K
6.0,7363296,7363296,7350272,7362704,5243115,5909640,7245488,7363296,5909640,5183637
18.0,7790720,7790720,7780064,7796640,5569813,6273124,7738624,7790720,6273124,5527144
29.0,8199200,8199200,8189136,8209264,5863324,6608052,8141184,8199200,6608052,5828844
