,1,2,3,4,5,6,7,8
7.0,4158700,4344600,3596648,3604238,4196400,4158700,3578432,3573372
21.0,4387500,4524650,3836998,3624984,4442100,4483700,3786398,3777290
34.0,4611750,4806100,3929090,3748448,4662450,4653350,3920488,3914416
