,A,B,C,D,E,F,G,H
9.0,5683440,5684338,5586842,6876672,6531720,6241651,6980064,5603539
27.0,6006000,5848080,5913926,8013312,6672965,6783205,7707953,5642949
43.0,6096720,6041280,6216844,8626920,7244835,7049159,8289625,6071955
