,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
21.0/F低層A,21.0,低層,A,12938100,17675,732,351,4,KNTK
36.0/F中層A,36.0,中層,A,14011212,19141,732,359,4,KNTK
49.0/F高層A,49.0,高層,A,13581528,18554,732,327,4,KNTK
21.0/F低層B,21.0,低層,B,8576008,16556,518,387,4,KNTK
36.0/F中層B,36.0,中層,B,8936536,17252,518,367,4,KNTK
49.0/F高層B,49.0,高層,B,9436924,18218,518,339,4,KNTK
21.0/F低層C,21.0,低層,C,8595540,16854,510,378,4,KNTK
36.0/F中層C,36.0,中層,C,8889300,17430,510,331,3,KNTK
49.0/F高層C,49.0,高層,C,9425310,18481,510,391,4,KNTK
21.0/F低層D,21.0,低層,D,8511900,16690,510,397,4,KNTK
36.0/F中層D,36.0,中層,D,8816880,17288,510,321,3,KNTK
49.0/F高層D,49.0,高層,D,9364620,18362,510,371,4,KNTK
21.0/F低層E,21.0,低層,E,8996910,17641,510,360,3,KNTK
36.0/F中層E,36.0,中層,E,9575250,18775,510,356,3,KNTK
49.0/F高層E,49.0,高層,E,9932250,19475,510,392,4,KNTK
21.0/F低層F,21.0,低層,F,8442540,16554,510,373,3,KNTK
36.0/F中層F,36.0,中層,F,9120330,17883,510,353,3,KNTK
49.0/F高層F,49.0,高層,F,9629310,18881,510,325,3,KNTK
21.0/F低層G,21.0,低層,G,10713136,16331,656,380,4,KNTK
36.0/F中層G,36.0,中層,G,11532480,17580,656,404,3,KNTK
49.0/F高層G,49.0,高層,G,12145840,18515,656,388,4,KNTK
21.0/F低層H,21.0,低層,H,12847104,17408,738,332,3,KNTK
36.0/F中層H,36.0,中層,H,13963698,18921,738,357,3,KNTK
49.0/F高層H,49.0,高層,H,14716458,19941,738,326,3,KNTK
