,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,5527879,8873,623
22.0/F中層A,22.0,中層,A,6526548,10476,623
37.0/F高層A,37.0,高層,A,6867329,11023,623
8.0/F低層B,8.0,低層,B,4640426,10066,461
22.0/F中層B,22.0,中層,B,4881990,10590,461
37.0/F高層B,37.0,高層,B,5043801,10941,461
8.0/F低層C,8.0,低層,C,4708193,10213,461
22.0/F中層C,22.0,中層,C,5017524,10884,461
37.0/F高層C,37.0,高層,C,5319940,11540,461
8.0/F低層D,8.0,低層,D,4968370,9610,517
22.0/F中層D,22.0,中層,D,5129157,9921,517
37.0/F高層D,37.0,高層,D,5511737,10661,517
8.0/F低層E,8.0,低層,E,6151502,9874,623
22.0/F中層E,22.0,中層,E,6165831,9897,623
37.0/F高層E,37.0,高層,E,6593209,10583,623
8.0/F低層F,8.0,低層,F,4761120,10464,455
22.0/F中層F,22.0,中層,F,4827095,10609,455
37.0/F高層F,37.0,高層,F,4977245,10939,455
8.0/F低層G,8.0,低層,G,4713800,10360,455
22.0/F中層G,22.0,中層,G,4924920,10824,455
37.0/F高層G,37.0,高層,G,5212025,11455,455
8.0/F低層H,8.0,低層,H,6146518,9866,623
22.0/F中層H,22.0,中層,H,6081103,9761,623
37.0/F高層H,37.0,高層,H,6391980,10260,623
