,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,4694625,4204620,4011230,4224830,4011230,4204620,4204620,3539975,4204620,4011230,4204620,3863490,4183470,4011230
3.0,4710140,4218720,4024580,4238930,3763810,4218720,4218720,3553325,4218720,4024580,4218720,3875060,4197570,4024580
4.0,4726190,4232820,4086435,4253500,4037930,4232820,4232820,3566230,4232820,4037930,4232820,3887075,4197570,4037930
