,A,B,C,D,E,F,G,H
5.0,13321,13493,13116,13143,13403,13389,13191,12919
14.0,13896,14295,13782,13653,13034,13851,13695,13654
23.0,14479,14593,14325,14178,13443,14334,14126,14197
