,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,14453040,17206,840
12.0/F中層1,12.0,中層,1,15142680,18027,840
20.0/F高層1,20.0,高層,1,15910440,18941,840
5.0/F低層2,5.0,低層,2,14127120,16818,840
12.0/F中層2,12.0,中層,2,13488720,16058,840
20.0/F高層2,20.0,高層,2,13274870,18697,710
5.0/F低層3,5.0,低層,3,11634800,17110,680
12.0/F中層3,12.0,中層,3,12121000,17825,680
20.0/F高層3,20.0,高層,3,12720760,18707,680
5.0/F低層4,5.0,低層,4,12228440,17983,680
12.0/F中層4,12.0,中層,4,12794200,18815,680
20.0/F高層4,20.0,高層,4,13440880,19766,680
