,1,10,2,3,4,5,6,7,8,9
7.0,6767,7126,6752,7126,6637,7137,6767,6767,7126,6881
18.0,7013,7386,6999,7386,6879,7397,7013,7013,7386,7182
28.0,7237,7623,7224,7623,7099,7634,7237,7237,7623,7437
