,A,B,C,D,E,F,G,H
8.0,4510350,4625070,4684755,4251395,4099482,4830345,4530885,4574700
18.0,4660825,4741335,4869675,4413655,4532472,5042175,4716840,4739475
27.0,4379375,4876230,5078400,4605500,4645692,5182590,4809300,4881825
