,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3475395,11033,315
6.0/F中層A,6.0,中層,A,3517290,11166,315
9.0/F高層A,9.0,高層,A,3559500,11300,315
3.0/F低層B,3.0,低層,B,3475395,11033,315
6.0/F中層B,6.0,中層,B,3517290,11166,315
9.0/F高層B,9.0,高層,B,3559500,11300,315
3.0/F低層C,3.0,低層,C,3785415,10371,365
6.0/F中層C,6.0,中層,C,3831405,10497,365
9.0/F高層C,9.0,高層,C,3877395,10623,365
3.0/F低層D,3.0,低層,D,3702560,10144,365
6.0/F中層D,6.0,中層,D,3747090,10266,365
9.0/F高層D,9.0,高層,D,3772275,10335,365
3.0/F低層E,3.0,低層,E,3699150,10569,350
6.0/F中層E,6.0,中層,E,3744300,10698,350
9.0/F高層E,9.0,高層,E,3789450,10827,350
3.0/F低層F,3.0,低層,F,3699500,10570,350
6.0/F中層F,6.0,中層,F,3391850,9691,350
9.0/F高層F,9.0,高層,F,3789100,10826,350
