,A,B,C,D,E,F,G,H
7.0,6991757,5350003,5275009,6918382,6728634,4911804,4924962,6728634
18.0,7244167,5513783,5460770,7024629,6964254,5132781,5144391,6964254
29.0,7591084,5798243,5708164,7442573,7585842,5373495,5389362,7585842
