,subjFloor,floorLv,unitNo,price,npsf,nfa
18.0/F低層A,18.0,低層,A,20774832,26364,788
35.0/F中層A,35.0,中層,A,60532373,30403,1991
61.0/F高層A,61.0,高層,A,69647171,34981,1991
18.0/F低層B,18.0,低層,B,20688152,26254,788
35.0/F中層B,35.0,中層,B,30499560,26068,1170
61.0/F高層B,61.0,高層,B,34731450,29685,1170
18.0/F低層C,18.0,低層,C,19629868,24911,788
35.0/F中層C,35.0,中層,C,23315738,23246,1003
61.0/F高層C,61.0,高層,C,27087795,26635,1017
18.0/F低層D,18.0,低層,D,19240596,24417,788
35.0/F中層D,35.0,中層,D,21158588,26851,788
61.0/F高層D,61.0,高層,D,22322464,28328,788
