,A,B,C,D,E,F,G,H
5.0,5928190,6181570,6489880,6400435,5448450,5604060,6258603,6208825
12.0,6220110,6361560,6763555,6551290,5601050,5473050,6434583,6473175
18.0,6243480,6238970,6833420,6686570,5734050,5940990,6612239,6538200
