,1,10,2,3,4,5,6,7,8,9
6.0,4888455,3508920,4807400,3441285,4867815,3508920,4888455,4888455,3511350,5538615
17.0,5004727,3717090,5067335,3659985,5138715,3717090,4984603,4984603,3712635,5841120
28.0,4953858,3905415,5327829,3868965,5494755,3905415,5111496,5111496,3897315,5850150
