,A,B,C,D,E,F,G,H
6.0,12333,12392,12839,12798,12956,12862,12502,12331
14.0,12814,12812,13612,13573,13695,13644,12971,12820
23.0,13310,13366,14133,14095,14108,14171,13363,13314
