,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,443,566,376,443,443,376,566,374,385,443,376,566,374,385,544,544,385,374
18.0,443,566,376,443,443,376,566,374,385,443,376,566,374,385,544,544,385,374
28.0,443,566,376,443,443,376,566,374,385,443,376,566,374,385,544,544,385,374
