,A,B,C,D,E,F,G,H,J,K
6.0,7764,7689,6574,6574,7480,7764,6910,6682,7235,6574
16.0,7967,7900,6857,6857,7699,7967,7313,6964,7490,6857
25.0,7587,8118,7105,7105,7451,7587,7381,7201,7039,7105
