,A,B,C,D,E,F,G,H
15.0,16683,15744,16490,16426,14842,16087,15030,15513
32.0,18111,16338,16748,16683,16814,16467,16303,16345
49.0,18072,17090,17318,17209,16768,17231,16638,16160
