,10,11,12,13,14,15,18,19,2,20,21,27,3,8,9
8.0,485,445,445,529,447,445,485,445,445,445,,445,445,445,485
18.0,485,445,445,529,447,445,485,445,445,445,,445,445,445,485
29.0,485,445,445,529,449,445,485,445,445,445,,445,445,445,485
