,1,2,3,4,5,6,7,8
8.0,15381,15286,14947,15282,15143,15215,14992,15065
15.0,15865,15948,16007,15942,15838,15873,15690,15710
22.0,16417,16609,16402,16603,16503,16535,16361,16362
