,1,10,11,12,2,3,4,5,6,7,8,9
7.0,4581005,3815724,5560404,4256041,5204100,4912576,4361943,6026856,4534976,4388021,5076500,4558576
18.0,4809937,4015059,5942327,4507391,5420800,4887560,4412907,6351398,4736520,4649117,5339950,4793632
29.0,4953729,4138359,6224913,4702073,5669950,4971576,4631559,7064650,4916824,4838790,5539050,4969688
