,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,4660224,7872,592,205,2,HCW
16.0/F中層A,16.0,中層,A,4858544,8207,592,212,2,HCW
24.0/F高層A,24.0,高層,A,5042064,8517,592,198,2,HCW
7.0/F低層B,7.0,低層,B,4936623,8353,591,266,3,HCW
16.0/F中層B,16.0,中層,B,5120424,8664,591,254,3,HCW
24.0/F高層B,24.0,高層,B,5297724,8964,591,230,3,HCW
7.0/F低層C,7.0,低層,C,4602208,7774,592,278,3,HCW
16.0/F中層C,16.0,中層,C,4785728,8084,592,290,3,HCW
24.0/F高層C,24.0,高層,C,4948528,8359,592,286,3,HCW
7.0/F低層D,7.0,低層,D,4628200,7925,584,165,2,HCW
16.0/F中層D,16.0,中層,D,4824424,8261,584,167,2,HCW
24.0/F高層D,24.0,高層,D,5005464,8571,584,155,2,HCW
7.0/F低層E,7.0,低層,E,3571697,8287,431,122,2,HCW
16.0/F中層E,16.0,中層,E,3719530,8630,431,124,2,HCW
24.0/F高層E,24.0,高層,E,3858312,8952,431,112,2,HCW
7.0/F低層F,7.0,低層,F,3950892,8163,484,140,2,HCW
16.0/F中層F,16.0,中層,F,4116420,8505,484,142,2,HCW
24.0/F高層F,24.0,高層,F,4270332,8823,484,130,2,HCW
7.0/F低層G,7.0,低層,G,4684496,7913,592,167,2,HCW
16.0/F中層G,16.0,中層,G,4882816,8248,592,169,2,HCW
24.0/F高層G,24.0,高層,G,5066336,8558,592,157,2,HCW
7.0/F低層H,7.0,低層,H,4840784,8177,592,317,3,HCW
16.0/F中層H,16.0,中層,H,4882816,8248,592,169,2,HCW
24.0/F高層H,24.0,高層,H,5066336,8558,592,157,2,HCW
7.0/F低層J,7.0,低層,J,3950892,8163,484,140,2,HCW
16.0/F中層J,16.0,中層,J,4116420,8505,484,142,2,HCW
24.0/F高層J,24.0,高層,J,4270332,8823,484,130,2,HCW
7.0/F低層K,7.0,低層,K,3337664,7744,431,282,4,HCW
16.0/F中層K,16.0,中層,K,3485497,8087,431,293,4,HCW
24.0/F高層K,24.0,高層,K,3616952,8392,431,281,4,HCW
