,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,7590440,10616,715,217,2,KKT
10.0/F中層1,10.0,中層,1,7824960,10944,715,217,2,KKT
16.0/F高層1,16.0,高層,1,8055905,11267,715,202,2,KKT
4.0/F低層2,4.0,低層,2,7548970,10558,715,80,1,KKT
10.0/F中層2,10.0,中層,2,7946510,11114,715,224,2,KKT
16.0/F高層2,16.0,高層,2,7995130,11182,715,68,1,KKT
4.0/F低層3,4.0,低層,3,6659280,12332,540,194,2,KKT
10.0/F中層3,10.0,中層,3,6910920,12798,540,205,2,KKT
16.0/F高層3,16.0,高層,3,7115040,13176,540,182,2,KKT
4.0/F低層4,4.0,低層,4,6564780,12157,540,150,2,KKT
10.0/F中層4,10.0,中層,4,6806700,12605,540,150,2,KKT
16.0/F高層4,16.0,高層,4,7020540,13001,540,138,2,KKT
