,1,2,3,4,5,6,7,8
4.0,4108390,3676910,3819820,4283075,3666405,3714900,3717900,3766750
6.0,4161456,3868800,3869420,4338810,3255875,3763200,3766500,3815855
9.0,4209610,4158330,3233300,4422235,3320840,3835800,3839700,3889665
