,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,649,606,606,545,545,438,438,545,606,606,545,545,438,438,545,649
20.0,645,603,603,541,545,434,434,541,603,603,541,541,435,435,541,641
32.0,641,599,599,538,538,433,433,538,599,599,538,538,433,433,538,641
