,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,5962110,9570,623,322,4,NTM
23.0/F中層A,23.0,中層,A,6364568,10216,623,322,4,NTM
37.0/F高層A,37.0,高層,A,6456149,10363,623,360,5,NTM
9.0/F低層B,9.0,低層,B,4699895,10195,461,399,3,NTM
23.0/F中層B,23.0,中層,B,4994013,10833,461,330,3,NTM
37.0/F高層B,37.0,高層,B,5166888,11208,461,380,4,NTM
9.0/F低層C,9.0,低層,C,4903657,10637,461,368,3,NTM
23.0/F中層C,23.0,中層,C,4940537,10717,461,343,3,NTM
37.0/F高層C,37.0,高層,C,5162739,11199,461,348,3,NTM
9.0/F低層D,9.0,低層,D,5030927,9731,517,354,4,NTM
23.0/F中層D,23.0,中層,D,5312692,10276,517,386,4,NTM
37.0/F高層D,37.0,高層,D,5561886,10758,517,343,4,NTM
9.0/F低層E,9.0,低層,E,6003228,9636,623,375,4,NTM
23.0/F中層E,23.0,中層,E,6306006,10122,623,332,3,NTM
37.0/F高層E,37.0,高層,E,6401948,10276,623,367,4,NTM
9.0/F低層F,9.0,低層,F,4707885,10347,455,367,4,NTM
23.0/F中層F,23.0,中層,F,5054140,11108,455,365,4,NTM
37.0/F高層F,37.0,高層,F,5313490,11678,455,325,4,NTM
9.0/F低層G,9.0,低層,G,4669665,10263,455,383,3,NTM
23.0/F中層G,23.0,中層,G,5025020,11044,455,352,3,NTM
37.0/F高層G,37.0,高層,G,5292105,11631,455,393,4,NTM
9.0/F低層H,9.0,低層,H,5962110,9570,623,322,4,NTM
23.0/F中層H,23.0,中層,H,6364568,10216,623,322,4,NTM
37.0/F高層H,37.0,高層,H,6456149,10363,623,360,5,NTM
