,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
11.0/F低層A,11.0,低層,A,13365002,12814,1043,329,4,NST
26.0/F中層A,26.0,中層,A,14016877,13439,1043,313,4,NST
39.0/F高層A,39.0,高層,A,14843976,14232,1043,322,4,NST
11.0/F低層B,11.0,低層,B,12639507,13017,971,401,4,NST
26.0/F中層B,26.0,中層,B,13617304,14024,971,411,4,NST
39.0/F高層B,39.0,高層,B,14397017,14827,971,341,4,NST
11.0/F低層C,11.0,低層,C,12593870,12970,971,387,4,NST
26.0/F中層C,26.0,中層,C,13311439,13709,971,375,4,NST
39.0/F高層C,39.0,高層,C,14169803,14593,971,332,4,NST
11.0/F低層D,11.0,低層,D,13249229,12703,1043,344,4,NST
26.0/F中層D,26.0,中層,D,14024178,13446,1043,351,4,NST
39.0/F高層D,39.0,高層,D,14846062,14234,1043,365,4,NST
11.0/F低層E,11.0,低層,E,13468259,12913,1043,355,4,NST
26.0/F中層E,26.0,中層,E,14013748,13436,1043,340,4,NST
39.0/F高層E,39.0,高層,E,14677096,14072,1043,323,4,NST
11.0/F低層F,11.0,低層,F,12358888,12728,971,350,3,NST
26.0/F中層F,26.0,中層,F,12712332,13092,971,365,3,NST
39.0/F高層F,39.0,高層,F,13990168,14408,971,339,3,NST
11.0/F低層G,11.0,低層,G,12563769,12939,971,345,4,NST
26.0/F中層G,26.0,中層,G,14250396,14676,971,371,4,NST
39.0/F高層G,39.0,高層,G,13962980,14380,971,322,4,NST
11.0/F低層H,11.0,低層,H,14014791,13437,1043,334,4,NST
26.0/F中層H,26.0,中層,H,13648698,13086,1043,342,4,NST
39.0/F高層H,39.0,高層,H,14785568,14176,1043,362,4,NST
