,A,B,C,D,E,F,G,H
3.0,4620044,5447442,4624660,4994076,4629795,4948524,5021136,5388768
6.0,4689388,5527368,4697340,5070288,4701290,5025612,5092844,5467770
10.0,4775674,5631780,4782265,5163582,4789770,5132922,5149580,5571720
