,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,8320752,10506,792,365,5,NYL
8.0/F中層A,8.0,中層,A,7682283,9639,797,386,4,NYL
13.0/F高層A,13.0,高層,A,7401450,10070,735,365,5,NYL
3.0/F低層B,3.0,低層,B,6621924,11092,597,388,3,NYL
8.0/F中層B,8.0,中層,B,7803160,10460,746,349,4,NYL
13.0/F高層B,13.0,高層,B,5587274,11242,497,371,4,NYL
3.0/F低層C,3.0,低層,C,5485856,10928,502,374,4,NYL
8.0/F中層C,8.0,中層,C,7501476,9642,778,307,4,NYL
13.0/F高層C,13.0,高層,C,6129752,11698,524,353,4,NYL
3.0/F低層D,3.0,低層,D,7215117,9737,741,319,4,NYL
8.0/F中層D,8.0,中層,D,7696710,9645,798,341,4,NYL
13.0/F高層D,13.0,高層,D,7895412,9894,798,336,4,NYL
3.0/F低層E,3.0,低層,E,5327240,10984,485,379,3,NYL
8.0/F中層E,8.0,中層,E,5894447,11059,533,371,3,NYL
13.0/F高層E,13.0,高層,E,5955209,11173,533,420,3,NYL
3.0/F低層F,3.0,低層,F,5278911,11451,461,430,3,NYL
8.0/F中層F,8.0,中層,F,5596502,11611,482,444,3,NYL
13.0/F高層F,13.0,高層,F,5623012,11666,482,394,3,NYL
3.0/F低層G,3.0,低層,G,5244950,11042,475,398,3,NYL
8.0/F中層G,8.0,中層,G,5376020,11687,460,404,3,NYL
13.0/F高層G,13.0,高層,G,5355320,11642,460,372,3,NYL
3.0/F低層H,3.0,低層,H,7365792,9492,776,387,4,NYL
8.0/F中層H,8.0,中層,H,5577111,11841,471,338,3,NYL
13.0/F高層H,13.0,高層,H,5858649,12231,479,330,3,NYL
